freq_hz,psd_v2_per_hz
51.25,3.2101999410869225e-14
51.5,2.7827542603843684e-14
51.75,1.2892147851331959e-14
52.0,1.504144803853881e-14
52.25,9.594703923762578e-15
52.5,1.3981500568929355e-14
52.75,1.3554724145206551e-14
53.0,1.423034103673663e-14
53.25,1.2137763315454135e-14
53.5,1.0392777956642645e-14
53.75,6.361447865770488e-15
54.0,5.600354153986661e-15
54.25,2.535353203417348e-15
54.5,3.682034147877691e-15
54.75,3.4439759490996852e-15
55.0,4.144228993810562e-15
55.25,4.1143351418381814e-15
55.5,3.742424195518537e-15
55.75,2.9453031560297603e-15
56.0,2.2973456701806213e-15
56.25,9.71464699422968e-16
56.5,1.1721669277442134e-15
56.75,7.630928465157408e-16
57.0,1.217441012706034e-15
57.25,1.3641727392534563e-15
57.5,1.4112122560488275e-15
57.75,1.1823947142493496e-15
58.0,8.760344445318791e-16
58.25,3.592534236520053e-16
58.5,2.4319887088928447e-16
58.75,1.660828642598608e-16
59.0,3.2334366064735763e-16
59.25,5.356158914689294e-16
59.5,6.202594017148343e-16
59.75,7.257251180750247e-16
60.0,6.403421841987382e-16
60.25,3.9476291497320377e-16
60.5,2.9354234434601474e-16
60.75,1.636528360130032e-16
61.0,1.523855107389769e-16
61.25,2.41045996922243e-16
61.5,2.856561625849681e-16
61.75,3.404282772204463e-16
62.0,3.159877762678766e-16
62.25,2.539962174807301e-16
62.5,1.9249846257177123e-16
62.75,1.5256383538075393e-16
63.0,1.080553689771115e-16
63.25,1.1189788613060269e-16
63.5,9.654453848587863e-17
63.75,1.4436274001555105e-16
64.0,1.5075162158155995e-16
64.25,1.757821995159537e-16
64.5,1.6834128479783177e-16
64.75,1.5017988762439945e-16
65.0,1.317739588544786e-16
65.25,1.247249284517696e-16
65.5,1.0414975175568032e-16
65.75,1.5211168632484987e-16
66.0,1.3882703504896795e-16
66.25,1.593112192975362e-16
66.5,1.6607134793165713e-16
66.75,1.5749772593549667e-16
67.0,1.341576954511594e-16
67.25,1.2368487132993831e-16
