freq_hz,psd_v2_per_hz
93.0,1.338953019887379e-16
93.25,1.5112649520585152e-16
93.5,1.4558871118365317e-16
93.75,1.5763598042196332e-16
94.0,1.5102018557867888e-16
94.25,1.6032529161746195e-16
94.5,1.5287314413906855e-16
94.75,1.589996218061803e-16
95.0,1.5732268175802704e-16
95.25,1.6452366871066245e-16
95.5,1.6313814863558649e-16
95.75,1.775475407379978e-16
96.0,1.6560685018768285e-16
96.25,1.7113371294289635e-16
96.5,1.6037200282265058e-16
96.75,1.7447553922594105e-16
97.0,1.46604464944101e-16
97.25,1.645846397625184e-16
97.5,1.3700937049778299e-16
97.75,1.6060703877140476e-16
98.0,1.2626804761070347e-16
98.25,1.6250849537648897e-16
98.5,1.3302753133888539e-16
98.75,1.625984343174796e-16
99.0,1.3251788426610807e-16
99.25,1.810812344634528e-16
99.5,1.4729401117279124e-16
99.75,2.082556705049948e-16
100.0,1.580819250685739e-16
100.25,2.1824112526934368e-16
100.5,1.130816261278558e-16
100.75,1.6532517455756075e-16
101.0,1.1605383215376353e-16
101.25,1.6346302265834915e-16
101.5,1.1534975923522034e-16
101.75,1.5948689459549384e-16
102.0,1.1351057211266623e-16
102.25,1.5663959798931098e-16
102.5,1.0538275617604744e-16
102.75,1.4720460815677614e-16
103.0,1.0000266227150468e-16
103.25,1.3808449142998564e-16
103.5,9.585099930326911e-17
103.75,1.2770368393084332e-16
104.0,8.906959959547684e-17
104.25,1.1504365710312304e-16
104.5,8.118607391037372e-17
104.75,1.0307054109859821e-16
105.0,7.671467079310648e-17
105.25,9.725989896388629e-17
105.5,6.865043943019374e-17
105.75,8.593242098757192e-17
106.0,5.906613117490537e-17
106.25,7.121300091220893e-17
106.5,5.2744988330602836e-17
106.75,6.267726040519235e-17
107.0,4.288831440772317e-17
107.25,5.3860070287590375e-17
107.5,3.7447237515197203e-17
107.75,4.9363845918151935e-17
108.0,3.5690900691078753e-17
108.25,4.627143453007678e-17
108.5,3.622959283597577e-17
108.75,4.911699820885362e-17
109.0,4.032899837292442e-17
109.25,5.589740179158188e-17
109.5,4.922095837069634e-17
109.75,6.425232252592737e-17
110.0,6.088207842142909e-17
110.25,7.482622293212192e-17
110.5,7.342980644867767e-17
110.75,8.457339258033386e-17
111.0,8.553689064167034e-17
111.25,9.09838492731468e-17
111.5,9.498847095864167e-17
111.75,9.941650328932648e-17
112.0,1.0687025095991911e-16
112.25,1.0478610752590356e-16
112.5,1.1681931751575036e-16
112.75,1.1313573589632925e-16
113.0,1.213701423107604e-16
113.25,1.1496470861237936e-16
113.5,1.2736638884463604e-16
113.75,1.2030510020147105e-16
114.0,1.25372933359258e-16
114.25,1.155774746584053e-16
114.5,1.2227146678367406e-16
114.75,1.0927813194258471e-16
115.0,1.1442748832022747e-16
115.25,1.0244161958389141e-16
115.5,1.0801944818855766e-16
115.75,8.81340913932032e-17
116.0,8.85735973376555e-17
116.25,7.461975097804241e-17
116.5,7.10952077387574e-17
116.75,5.970454597662841e-17
117.0,5.552640666245062e-17
117.25,4.734353093120595e-17
117.5,4.1814013758355227e-17
117.75,3.469935964878605e-17
118.0,2.824914768009582e-17
118.25,2.46776007253464e-17
118.5,1.684445464400747e-17
118.75,1.680033681090488e-17
119.0,1.0250782502012729e-17
119.25,1.3657268824720355e-17
119.5,1.0452161388889604e-17
119.75,1.5804149276944815e-17
120.0,1.398132807234708e-17
120.25,1.820398540469544e-17
120.5,2.2379809247691026e-17
120.75,2.6707772802181928e-17
121.0,3.3035046891572594e-17
121.25,3.660614865695357e-17
121.5,4.920306576988666e-17
121.75,4.4160472246854407e-17
122.0,6.217342480677161e-17
122.25,5.628995865483804e-17
122.5,7.88771731969847e-17
122.75,6.904270517711466e-17
123.0,9.573429062245932e-17
123.25,8.027561698219558e-17
123.5,1.0705270888272188e-16
123.75,9.080827372654186e-17
124.0,1.1937544947091213e-16
124.25,9.644956560255076e-17
124.5,1.2937277437619376e-16
124.75,9.97299416311478e-17
125.0,1.3083965812108068e-16
