freq_hz,psd_v2_per_hz
105.25,6.834257282502267e-18
105.5,4.599753139510599e-18
105.75,3.990622768189064e-18
106.0,4.196564385295505e-18
106.25,3.1665195078230837e-18
106.5,7.02234947468562e-18
106.75,4.2105928945660954e-18
107.0,8.576587011476213e-18
107.25,7.824682606289055e-18
107.5,6.200236962857709e-18
107.75,9.400067672344118e-18
108.0,6.1869978442047195e-18
108.25,9.742508821946931e-18
108.5,6.371512950004493e-18
108.75,7.283240610178686e-18
109.0,7.967954250707446e-18
109.25,6.503640041513116e-18
109.5,1.0135815655099596e-17
109.75,6.173024411727175e-18
110.0,9.40998125349945e-18
110.25,8.150451448754685e-18
110.5,6.548982107204466e-18
110.75,7.484561929181754e-18
111.0,4.768800991515346e-18
111.25,6.438283165316766e-18
111.5,3.4054386695590003e-18
111.75,4.568024935425782e-18
112.0,5.388280746732986e-18
112.25,5.02689715972098e-18
112.5,7.875691634851275e-18
112.75,5.9303072298560546e-18
113.0,8.8889735217417e-18
113.25,6.7441679560739916e-18
113.5,8.659318034651457e-18
113.75,9.126757668484447e-18
114.0,6.8134474047598016e-18
114.25,9.315385176481178e-18
114.5,5.289830940651814e-18
114.75,7.16664697914946e-18
115.0,5.839913861429634e-18
115.25,5.166468265344389e-18
115.5,7.192146280428007e-18
115.75,4.4808031001596455e-18
116.0,7.169628761730354e-18
116.25,4.592994073391041e-18
116.5,4.524409400899938e-18
116.75,4.769486105278896e-18
117.0,2.97262703861215e-18
117.25,5.4208959382189105e-18
117.5,3.5427367739914724e-18
117.75,6.645615665612012e-18
118.0,6.134199609696594e-18
118.25,5.2004624784840715e-18
118.5,6.2441093787398775e-18
118.75,4.084805257153008e-18
119.0,7.396354564671298e-18
119.25,5.430776641836122e-18
119.5,8.425631335898146e-18
119.75,9.108312395521891e-18
120.0,7.793872347381343e-18
120.25,1.0700042686285924e-17
120.5,5.9949979243781985e-18
120.75,7.537616826556593e-18
121.0,5.347296089863628e-18
121.25,4.448700121548352e-18
121.5,6.070061259774499e-18
121.75,3.493982137825569e-18
122.0,5.820530932560331e-18
122.25,3.4560285325305806e-18
122.5,5.3097625406941046e-18
122.75,5.259731777671673e-18
123.0,4.612885993731944e-18
123.25,6.6015481428421036e-18
123.5,4.66076840756806e-18
123.75,8.502401471223391e-18
124.0,6.287002291437043e-18
124.25,7.485539710614327e-18
124.5,7.479294910706505e-18
124.75,4.910743572078642e-18
125.0,7.690661971163352e-18
