capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,4.864,0.0,0.0,bad,False,0.0228622476785029,0.4796023548648194,0.5074637768025462,0.024785178609457715,0.48988964156590187,0.48412920878124155,0.31600357337495205,0.1698281428875662,156.3518773417679,0.9110031204486064,0.5232853830975459,1.646688647535078,0.7848914163535176,0.1842437636944343,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,5.12,0.0,0.0,bad,False,0.018747043096372377,0.48327393098915195,0.5061202969780879,0.020323846459755327,0.4917095060840395,0.48698595120061805,0.3131229301674607,0.1662590771678043,149.91075420626092,0.285211334909667,0.7780821510042418,1.0929041890712052,0.755203760751895,0.23902514614617792,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,5.376,0.9677931764107063,1.0,clean,True,0.1319356721150191,0.3980873133583242,0.515761987560782,0.12769173741495776,0.44896450685331923,0.42824005803663706,0.3923549704805134,0.2521533899319663,100.63564539044005,0.6113569491611555,0.6205949591157994,1.5013376341215665,0.6143803556199282,0.35922319975751266,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,5.632,1.0,1.0,clean,True,0.1943198314786523,0.32846573218294384,0.5328781121519542,0.19917705072732375,0.4139136074841286,0.3769953866657295,0.4360238820350566,0.3093416405818591,47.29999491097249,0.46550601586840096,0.6823581678704411,3.2116696428336167,0.5631712413292566,0.40125173407951154,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,5.888,1.0,1.0,clean,True,0.22234146292635398,0.2741736055055021,0.5294043943265454,0.23663018214709386,0.3882227174590194,0.3429213055642855,0.4556390240484478,0.3393041457176752,25.067203557712947,0.7687207010512214,0.5653803901309138,2.6432783222872422,0.5515181872263915,0.38672020425980536,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,6.144,0.9917833978893689,1.0,clean,True,0.24534058105028356,0.22990042028795687,0.532400193391137,0.269401133818734,0.3824104249265654,0.3130952055002741,0.4717384067351985,0.3655209070549873,14.981148192088607,0.7091186416354133,0.5850968889070349,1.8445106706323273,0.44626656311703505,0.48573812748720785,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,6.4,1.0,1.0,clean,True,0.259377592524045,0.1928404481062444,0.5344076400468047,0.29298165368531537,0.37916976877876674,0.2883036172526773,0.48156431476683154,0.3843853229482524,15.61328500381645,0.6840982723831258,0.5937895765299093,1.976209762436214,0.5118756552230864,0.42901289770968287,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,6.656,1.0,1.0,clean,True,0.26880164025051034,0.16207708311116736,0.5336924008672147,0.3101351129795665,0.35668192226299555,0.26855776371873374,0.4881611481753573,0.39810809038365336,15.696759638319502,0.7251080005623617,0.5796738521101046,2.312788011763121,0.5423818745910965,0.4054375391894466,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,6.912,1.0,1.0,clean,True,0.27448202531288557,0.13596867917783517,0.5334534539438437,0.3229918246745528,0.34281815930650383,0.2516709325852477,0.49213741771902,0.4083934597396424,17.301043929921615,0.6989278453525719,0.5886065160009994,3.4594604601590353,0.5919755474346867,0.366627601970819,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,7.168,1.0,1.0,clean,True,0.2820710525910907,0.11430388294840613,0.5365382807718029,0.33658781791382214,0.32687360249573993,0.2365091256463331,0.4974497368137636,0.4192702543310579,16.656931097740458,0.6588297287989143,0.6028346265013891,3.070833436195489,0.5594297378106902,0.40127000802073703,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,7.424,1.0,1.0,clean,True,0.2913014318684648,0.09890404545028694,0.5304401734802928,0.34667164450937993,0.32142618455498134,0.2286335688245842,0.5039110023079254,0.42733731560750415,17.725283001274985,0.8443016433261766,0.5422106538869758,2.3422779917086647,0.5183617988306026,0.41883807175358667,delta
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,7.68,1.0,1.0,clean,True,0.2973812000650867,0.08821558776715999,0.516609354790454,0.35088180974192107,0.3139084543859322,0.22652685787199522,0.5081668400455608,0.43070544779353703,17.15017877129126,1.0713617557738444,0.48277419297028545,2.029966972177102,0.5153455158772754,0.40823964856870554,delta
