capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,2.56,1.0,1.0,clean,True,0.36805646027779393,0.010444337413430472,0.6155017788921348,0.45466232179281324,0.2664406779661017,0.14136319670648267,0.5576395221944558,0.5137298574342507,20.056410046258684,0.46168869820657904,0.6841402011371615,5.030177910043416,0.6354815476605702,0.32956008960166994,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,2.816,1.0,1.0,clean,True,0.3687076086288311,0.010334512835552338,0.6160032176112898,0.4552610717726917,0.27644745762711864,0.14111630717915763,0.5580953260401819,0.5142088574181535,19.9517277132818,0.4150918027122935,0.7066679335394069,5.181598440312542,0.6209408919349273,0.34553327848795007,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,3.072,1.0,1.0,clean,True,0.3699364389953476,0.010084899417289687,0.6193246660632411,0.4572223184691104,0.28160216949152544,0.13979155149910397,0.5589555072967434,0.5157778547752884,20.43950730140926,0.3715141898991548,0.7291211475291611,5.32213185533368,0.6222608510422185,0.3447067747382203,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,3.328,1.0,1.0,clean,True,0.36749917803987614,0.0095202116674138,0.6245339512498633,0.45746134866337174,0.27667649084745766,0.13760125464636686,0.5572494246279134,0.5159690789306974,19.676186899396665,0.33211971938051577,0.7506832797701468,6.143921496566078,0.6496333496888684,0.3224995050795275,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,3.584,1.0,1.0,clean,True,0.36520866760614273,0.009372033887438106,0.6229578394265652,0.45542087774329065,0.28484082418983053,0.13805657822753697,0.5556460673243,0.5143367021946326,19.96381493564105,0.4099377929082184,0.7092511492493742,5.6512759482083,0.6552351112275614,0.3148524686331779,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,3.84,1.0,1.0,clean,True,0.3642115074566501,0.009323339666105107,0.6204695478194688,0.4539018215836366,0.2915355775305763,0.1388958290461543,0.5549480552196551,0.5131214572669094,19.909722754059487,0.43347786306798636,0.6976040759009093,5.429584283158829,0.6452145757898339,0.32468743111484355,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,4.096,1.0,1.0,clean,True,0.36406722443268175,0.008986414596600158,0.6245514902971203,0.4552367174852352,0.3107540888293099,0.13724814788379808,0.5548470571028772,0.5141893739881882,18.944896202150648,0.35687772640856114,0.7369860824803698,6.184707593954879,0.6244913171295974,0.34717735426740287,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,4.352,1.0,1.0,clean,True,0.36340302201771313,0.00945173025399871,0.6205369144295029,0.4533998843618395,0.3112590308061358,0.13895570461477327,0.5543821154123991,0.5127199074894716,18.66791571401583,0.4565595106122067,0.6865493601227451,4.7417446144964055,0.6171814505002837,0.3459020461973814,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,4.608,1.0,1.0,clean,True,0.36434516866759764,0.010652651173966292,0.6125633579209423,0.4512215349062682,0.31319850695594664,0.14252704799074842,0.5550416180673183,0.5109772279250147,18.385192134900517,0.5373643096443836,0.6504639100303675,3.5644871842499297,0.5886886236519033,0.3651830548231053,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,4.864,1.0,1.0,clean,True,0.3692302066405734,0.013260018281935008,0.5998199673180233,0.44993662287768077,0.3147888773987915,0.14868202332194969,0.5584611446484014,0.5099492983021447,19.479034181740854,0.6546775079103674,0.6043473699335145,2.029487455089101,0.547971484795864,0.38849292341041913,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,5.12,1.0,1.0,clean,True,0.3719738558088625,0.01718028830982081,0.5889117811996881,0.4479021296956514,0.3176184048907379,0.1550480639814928,0.5603816990662037,0.5083217037565212,16.33770653254901,0.6661835980219516,0.600173955128721,1.3145001256779343,0.48541495116915345,0.4269486963118042,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,5.376,1.0,1.0,clean,True,0.36977480384447065,0.020852738486005558,0.5766840154698634,0.44219302791335807,0.31841319370532034,0.16171487460145156,0.5588423626911294,0.5037544223306865,14.92934653943268,0.720233878658691,0.5813163037894943,0.9800807211552403,0.5059703540066243,0.40426548839950305,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,5.632,1.0,1.0,clean,True,0.3689213915549531,0.02451163937344707,0.5626279509419428,0.43671868734039954,0.31906492053327795,0.16901278276306073,0.5582449740884672,0.4993749498723196,14.917414064754215,0.8262662782845565,0.547565276699051,0.8349625334524144,0.496112214139991,0.41286920678630146,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,5.888,1.0,1.0,clean,True,0.37060622972672336,0.025404859969864954,0.5518739171840752,0.43404992033679657,0.3195993365322032,0.173357287965986,0.5594243608087064,0.49723993626943724,19.033172530017925,0.7930504572335618,0.5577087894872907,1.5833049528482979,0.5657501868719721,0.3676105145852273,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,6.144,1.0,1.0,clean,True,0.3721685154190936,0.025519862312351795,0.5424980192665045,0.43178384176568746,0.32003755765132186,0.1767136037597522,0.5605179607933656,0.49542707341255,19.563651855504954,0.8097398487601623,0.5525656080775393,2.237977486349414,0.5812441328550377,0.3605489828670927,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,6.4,1.0,1.0,clean,True,0.37356734633266114,0.025774752762767205,0.5301782375415329,0.4283811582557663,0.32039689896899914,0.18119120615626227,0.5614971424328628,0.492704926604613,19.898618909970992,0.9283759011427308,0.5185710936331491,2.5510592016948235,0.5877940171075614,0.35625603885295476,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,6.656,1.0,1.0,clean,True,0.3769237507230885,0.0267380502060933,0.517377864494144,0.4260826905429579,0.3206915588494946,0.18629748006101035,0.5638466255061619,0.4908661524343664,19.92202096561616,1.0231161481084445,0.4942869943115994,2.2283474891894604,0.5601142603153496,0.37833619503072324,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,6.912,0.9606129911662481,1.0,clean,True,0.37959553396434303,0.028585578343790642,0.5034723715832955,0.42295242713097636,0.3209331799515008,0.1923652958693106,0.5657168737750402,0.48836194170478114,19.27554003979085,1.1348836535791222,0.4684096008304095,1.8215544497904737,0.5420728558342969,0.3883207414290758,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,7.168,0.9438164761851653,1.0,clean,True,0.38107150246357036,0.030344763652215404,0.49287346839956137,0.4202021905411672,0.3211313092551459,0.19721838243409362,0.5667500517244993,0.4861617524329338,19.46763032554405,1.0916025510471714,0.4781023046143466,1.8254888511451364,0.5486315274753161,0.3778697190402171,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,7.424,0.9803300453635535,1.0,clean,True,0.38227895116464355,0.0314358815203049,0.4835075351357439,0.41770895555452864,0.3212937752841349,0.20120568569068792,0.5675952658152505,0.484167164443623,19.595895214553014,1.1160370703014633,0.4725815128795893,2.024830703056714,0.5552449392176674,0.3757272764420119,delta
